ref_consultation,org_acronyme,reference,type_procedure,type_procedure_abbrev,categorie,objet,acheteur,lieu_execution,date_publication,date_limite,statut,url
865522,q1s,13/2025/ORTAF,Appel d'offres ouvert,AOO,Travaux,"Travaux de création, équipement des points d'eau et construction d’ouvrages annexes pour cheptel dans la zone d’action de l’ORMVA-TF.",OFFICE REGIONAL DE MISE EN VALEUR AGRICOLE DE TAFILALET,ERRACHIDIA,13/01/2025,05/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865522&orgAcronyme=q1s
865523,g3h,01/SDLRSTP/2025,Appel à manifestation d'intérêt,AMI,Services,"Occupation temporaire de locaux commerciaux pour l’aménagement de Café – Restaurants, sis aux Abattoirs de la région de Rabat Quartier Industriel Sidi Bouknadel Commune Sidi Bouknadel – Préfecture de Salé",SOCIETE DE DEVELOPPEMENT LOCAL RABAT SALE TEMARA PRESTATIONS,SALE,13/01/2025,10/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865523&orgAcronyme=g3h
865524,q1s,01/DC/ORGE/2025/ONICL,Appel d'offres ouvert,AOO,Services,APPROVISIONNEMENT DES CENTRES RELAIS EN ORGE SUBVENTIONNEE,OFFICE NATIONAL INTERPROFESSIONNEL DES CEREALES ET LEGUMINEUSES,TANGER-ASSILAH,13/01/2025,23/01/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865524&orgAcronyme=q1s
865528,q1s,14/2025/ORTAF,Appel d'offres ouvert,AOO,Travaux,"Travaux de curage des canaux d’irrigation, des barrages de dérivation et canaux traditionnels au niveau de la zone d’action de L’ORMVA du Tafilalet",OFFICE REGIONAL DE MISE EN VALEUR AGRICOLE DE TAFILALET,ERRACHIDIA,13/01/2025,05/02/2025 11:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865528&orgAcronyme=q1s
865530,f4g,01/SMTF/DM/FSH/2025,Appel d'offres ouvert,AOO,Travaux,"LES TRAVAUX D’ETAIEMENT, DE RESTAURATION ET DE RECONSTRUCTION DES PARTIES DEMOLIES DE LA MOSQUEE « TINMEL » ET SES DEPENDANCES A TLAAT N’YAACOUB A EL HAOUZ. LOT N° 02 : LA RESTAURATION ET LA RECONSTRUCTION DES PARTIES DEMOLIES.",MINISTERE DES HABOUS ET DES AFFAIRES ISLAMIQUES,AL HAOUZ,14/01/2025,05/02/2025 14:30,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865530&orgAcronyme=f4g
865532,m1w,02/2025,Appel d'offres ouvert,AOO,Services,Étude de conception scénographique et suivi des travaux de réalisation d’une galerie philatélique de Barid Al Maghrib.,POSTE MAROC,CASABLANCA,13/01/2025,11/02/2025 09:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865532&orgAcronyme=m1w
865538,q1s,16/2025/ORTAF,Appel d'offres ouvert,AOO,Services,Assistance technique pour le suivi et la supervision des travaux d’aménagement hydro-agricole au niveau du périmètre Tazmamart CT Guers Tiaallaline,OFFICE REGIONAL DE MISE EN VALEUR AGRICOLE DE TAFILALET,ERRACHIDIA,13/01/2025,06/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865538&orgAcronyme=q1s
865545,g3h,07/A/25,Appel d'offres ouvert,AOO,Travaux,Travaux de maintenance des équipements hydromécaniques et électriques des stations de pompages des eaux usées de la ville de BENI MELLAL et OULED MBAREK,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE TADLA,BENI MELLAL,14/01/2025,06/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865545&orgAcronyme=g3h
865546,g3h,01/TM/2025,Appel d'offres ouvert,AOO,Fournitures,"ACQUISITION D’AUTOBUS POUR L’EXPLOITATION DE LA DÉLÉGATION DE SERVICE PUBLIC DE TRANSPORT URBAIN ET PÉRIURBAIN PAR AUTOBUS, EN 5 LOTS SÉPARÉS : o LOT 1 – 28 AUTOBUS DE LONGUEUR 8 METRES DE MOTORISATION DIESEL à minima EURO V - PLANCHER BAS INTEGRAL ( Low Floor) o LOT 2 – 51 AUTOBUS DE LONGUEUR 10 METRES DE MOTORISATION DIESEL à minima EURO V – PLANCHER BAS INTEGRAL ( Low Floor) o LOT 3 – 120 AUTOBUS DE LONGUEUR 12 METRES DE MOTORISATION DIESEL à minima EURO V – PLANCHER BAS ( Low Entry) o LOT 4 – 247 AUTOBUS DE LONGUEUR 12 METRES DE MOTORISATION DIESEL à minima EURO V – PLANCHER BAS INTEGRAL ( Low Floor) o LOT 5 – 30 AUTOBUS DE LONGUEUR 18 METRES DE MOTORISATION DIESEL à minima EURO V – PLANCHER BAS INTEGRAL ( Low Floor)","Société de Développement Local ""Tanja Mobilité""",TANGER-ASSILAH,13/01/2025,03/04/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865546&orgAcronyme=g3h
865548,g3h,09/EA/25,Appel d'offres ouvert,AOO,Services,Prestations de réception et de restauration en faveur des invités et représentants de la RADEET,REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE TADLA,BENI MELLAL,14/01/2025,06/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865548&orgAcronyme=g3h
865550,g3h,10/E/25,Appel d'offres ouvert,AOO,Travaux,"Travaux de recherche et réparation des fuites sur le réseau de distribution d'eau potable dans les centres gérés par la RADEET : Béni Mellal, Fquih Ben Saleh, Kasba Tadla, Souk Sebt, Oulad Ayad et Oulad Yaich",REGIE AUTONOME DE DISTRIBUTION D'EAU ET D'ELECTRICITE DE TADLA,BENI MELLAL,14/01/2025,06/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865550&orgAcronyme=g3h
865551,q1s,18/2025/ORTAF,Appel d'offres ouvert,AOO,Travaux,"Entretien des réseaux d’irrigation dans la zone de la grande hydraulique de l'ORMVA du Tafilalet en trois (03) lots : Lot 1 : Entretien des réseaux d’irrigation dans la plaine du Tafilalet, Province d'errachidia Lot 2 : Entretien des réseaux d’irrigation dans la Vallée du ziz, Province d'Errachidia. Lot 3 : Entretien des réseaux d’irrigation dans le périmètre Ansegmir, Province de Midelt",OFFICE REGIONAL DE MISE EN VALEUR AGRICOLE DE TAFILALET,ERRACHIDIA,13/01/2025,06/02/2025 11:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865551&orgAcronyme=q1s
865557,o8p,01/DPCR/ANP/2025,Appel d'offres ouvert,AOO,Services,MAINTENANCE DE DEUX CHARIOTS ELEVATEURS DOOSAN DE 5 TONNES ET D’UN CHARIOT ELEVATEUR NISSAN DE 3 TONNES,AGENCE NATIONALE DES PORTS/ DIRECTION DU PORT DE CASABLANCA ET REGION,CASABLANCA,13/01/2025,04/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865557&orgAcronyme=o8p
865558,j8k,01/2025,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE LA REQUALIFICATION DES CENTRES DE 14 COMMUNES DE LA PROVINCE DE ZAGORA. • LOT N°01: Tranche 2:Travaux de la mise à niveau du centre chef-lieu de CT Tagounite,Société AL Omrane Draa-Tafilalet,ZAGORA,13/01/2025,04/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865558&orgAcronyme=j8k
865559,o8p,DC03/PM/2025,Dialogue compétitif - Phase 1,DCP1,Fournitures,"Fourniture des Locomotives Diesel neuves et de réemploi rénovées avec les éléments de soutien, et assortie d’une obligation de partenariat de Supply Chain et Logistique",OFFICE NATIONAL DES CHEMINS DE FER,CASABLANCA,13/01/2025,20/03/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865559&orgAcronyme=o8p
865560,j8k,02/2025,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE LA REQUALIFICATION DES CENTRES DE 14 COMMUNES DE LA PROVINCE DE ZAGORA. • LOT N°03: TRANCHE 1 ET TRANCHE 4 : TRAVAUX DE LA MISE A NIVEAU DES CENTRES CHEF-LIEUX DES CT TANSIFTE ET MAZGUITA;,Société AL Omrane Draa-Tafilalet,ZAGORA,13/01/2025,05/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865560&orgAcronyme=j8k
865565,o8p,DC02/PM/2025,Dialogue compétitif - Phase 1,DCP1,Fournitures,Programme pluriannuel d’achat et de rénovation des voitures ferroviaires à voyageurs,OFFICE NATIONAL DES CHEMINS DE FER,CASABLANCA,13/01/2025,05/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865565&orgAcronyme=o8p
865568,j8k,03/2025,Appel d'offres ouvert,AOO,Travaux,TRAVAUX DE LA REQUALIFICATION DES CENTRES DE 14 COMMUNES DE LA PROVINCE DE ZAGORA. •LOT N°04 : TRANCHE 2 ET TRANCHE 3 : TRAVAUX DE LA MISE A NIVEAU DES CENTRES CHEF-LIEUX DES CT TERNATA ET OULED YAHYA LGHRAYR,Société AL Omrane Draa-Tafilalet,ZAGORA,13/01/2025,06/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865568&orgAcronyme=j8k
865571,g8e,A019/RRA/2025,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX D’AMENAGEMENT DE LA VOIRIE DE DIFFERENTES AVENUES DANS LES PREFECTURES DE RABAT, SALE ET TEMARA"", TRANCHE 18",RABAT REGION AMENAGEMENT,RABAT,13/01/2025,04/02/2025 12:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865571&orgAcronyme=g8e
865574,g8e,A020/RRA/2025,Appel d'offres ouvert,AOO,Travaux,"TRAVAUX D’AMENAGEMENT DE LA VOIRIE DE DIFFERENTES AVENUES DANS LES PREFECTURES DE RABAT, SALE ET TEMARA"", TRANCHE 19",RABAT REGION AMENAGEMENT,RABAT,13/01/2025,05/02/2025 10:00,,https://www.marchespublics.gov.ma/index.php?page=entreprise.EntrepriseDetailConsultation&refConsultation=865574&orgAcronyme=g8e
