ref_consultation,org_acronyme,lot_numero,lot_intitule,categorie,description,estimation_ttc,caution_provisoire,qualifications,agrements,variante,reserve_pme
863442,d2q,1,,Services,,120000.0,2000.0,,,False,True
863449,p8x,1,,Services,,8409455.46,160000.0,,,False,False
863450,p8x,1,,Services,,7273042.56,140000.0,,,False,False
863451,p8x,1,,Services,,7052415.55,141000.0,,,False,False
863452,m8x,1,"Liaison routière reliant L’MSEID-ABTEH du PK 0+000 au PK 37+518 sur 37,5 kms.",Services,,666600.0,10000.0,,,False,False
863452,m8x,2,"liaison routière reliant L’MSEID-ABTEH du PK 37+518 au PK 75+300 sur 37,7 kms.",Services,,686520.0,10000.0,,,False,False
863456,s3d,1,,Services,,6657600.0,130000.0,,,False,False
863458,d0q,1,,Services,,250000.0,20000.0,,,False,False
863460,d0q,1,,Services,,25000.0,3000.0,,,False,False
863470,o8p,1,NORD : TNG/TTU/AHU,Travaux,NORD : TNG/TTU/AHU,720000.0,30000.0,,,False,False
863470,o8p,2,ORIENT : NDR/OUD,Travaux,ORIENT : NDR/OUD,480000.0,30000.0,,,False,False
863470,o8p,3,CENTRE 1 : RBA/FEZ/OZZ,Travaux,CENTRE 1 : RBA/FEZ/OZZ,720000.0,30000.0,,,False,False
863470,o8p,4,CENTRE 2 : RAK/AGA,Travaux,CENTRE 2 : RAK/AGA,960000.0,30000.0,,,False,False
863470,o8p,5,SUD : EUN/VIL,Travaux,SUD : EUN/VIL,480000.0,30000.0,,,False,False
863479,w7t,1,,Travaux,,1248000.0,24000.0,,,False,False
863502,d0q,1,,Services,,4000.0,1000.0,,,False,False
863503,o8p,1,,Fournitures,,5400000.0,30000.0,,,False,False
